date,tavg,tmin,tmax,prcp,wdir,wspd,pres
2021-04-26,13.8,10.3,18.3,0.1,291.0,5.2,1007.1
2021-04-27,13.5,9.9,19.6,18.8,224.0,6.3,1005.7
2021-04-28,13.4,9.8,18.1,0.5,234.0,9.4,1005.9
2021-04-29,13.1,9.7,17.2,0.6,226.0,14.3,1007.7
2021-04-30,11.6,7.7,16.3,0.0,236.0,7.7,1009.6
2021-05-01,12.0,7.6,16.3,0.0,293.0,6.5,1012.6
2021-05-02,13.0,8.5,17.7,0.0,58.0,8.8,1016.9
2021-05-03,13.1,10.6,17.6,0.0,60.0,10.0,1019.1
2021-05-04,14.9,8.4,21.3,0.0,65.0,5.2,1018.1
2021-05-05,17.7,10.7,24.2,0.0,299.0,6.8,1015.4
2021-05-06,13.9,11.9,22.8,0.0,292.0,9.7,1015.4
2021-05-07,19.4,10.7,26.8,0.0,253.0,8.8,1017.3
2021-05-08,21.0,13.3,28.5,0.3,189.0,11.2,1013.0
2021-05-09,15.7,10.3,19.1,3.7,208.0,20.4,1007.5
2021-05-10,12.0,7.5,17.2,0.9,238.0,16.8,1010.9
2021-05-11,12.0,6.7,16.8,0.5,259.0,16.8,1018.0
2021-05-12,14.5,10.2,19.0,0.0,242.0,18.7,1018.3
2021-05-13,14.6,9.6,19.6,0.0,267.0,16.4,1016.4
2021-05-14,16.5,10.6,22.6,0.0,287.0,13.2,1016.2
2021-05-15,19.4,12.1,25.7,0.0,244.0,14.0,1015.2
2021-05-16,20.1,14.1,25.9,0.0,248.0,14.8,1014.4
2021-05-17,19.6,13.0,25.6,0.0,309.0,8.0,1016.9
2021-05-18,19.1,13.9,27.1,0.0,304.0,10.7,1017.5
2021-05-19,19.3,13.1,24.6,0.0,26.0,13.5,1021.2
2021-05-20,20.3,13.0,26.8,0.0,41.0,9.9,1021.1
2021-05-21,22.1,15.6,28.3,0.0,263.0,11.7,1013.8
2021-05-22,17.4,14.0,21.9,0.0,312.0,11.0,1013.9
2021-05-23,14.3,11.4,19.3,1.7,38.0,11.4,1016.5
2021-05-24,16.3,9.9,20.8,0.0,283.0,10.6,1019.7
2021-05-25,18.7,11.2,25.1,0.0,29.0,11.6,1021.8
2021-05-26,20.3,14.3,26.2,0.0,72.0,10.3,1018.4
2021-05-27,21.3,15.4,26.2,2.0,66.0,8.8,1015.2
2021-05-28,20.7,15.3,26.2,0.0,100.0,6.9,1016.3
2021-05-29,23.0,16.1,29.9,0.0,47.0,8.3,1018.0
2021-05-30,24.3,17.7,30.6,0.0,22.0,10.7,1015.4
2021-05-31,23.5,18.2,30.9,6.3,199.0,12.6,1013.1
2021-06-01,18.2,16.0,24.4,0.0,225.0,11.5,1010.9
2021-06-02,23.1,12.5,25.6,0.0,216.0,6.9,1013.3
2021-06-03,22.6,16.9,28.4,0.0,191.0,10.6,1015.5
2021-06-04,22.3,16.0,28.0,0.0,334.0,8.9,1018.4
2021-06-05,17.6,15.4,21.3,9.6,90.0,11.7,1021.5
2021-06-06,20.0,13.1,28.2,5.9,308.0,3.9,1020.5
2021-06-07,23.9,16.9,30.6,0.0,357.0,9.7,1019.3
2021-06-08,25.6,18.6,32.5,0.0,355.0,10.8,1018.6
2021-06-09,26.3,18.0,33.1,0.0,309.0,10.4,1017.8
2021-06-10,26.6,20.1,32.6,0.0,357.0,12.6,1016.4
2021-06-11,24.7,18.7,32.8,0.4,52.0,12.6,1014.8
2021-06-12,23.9,16.7,30.6,0.1,88.0,15.6,1017.6
2021-06-13,25.4,19.8,32.7,0.0,79.0,10.3,1019.9
2021-06-14,26.3,20.6,32.6,0.0,81.0,8.1,1017.8
2021-06-15,26.7,19.9,32.7,0.6,69.0,11.4,1015.5
2021-06-16,24.1,16.4,30.3,40.4,129.0,8.2,1012.1
2021-06-17,17.5,15.3,20.7,5.7,215.0,10.6,1010.0
2021-06-18,19.1,15.4,25.9,0.0,195.0,9.5,1012.6
2021-06-19,18.9,13.2,24.5,0.0,239.0,8.9,1014.4
2021-06-20,16.9,14.5,19.2,0.0,230.0,17.2,1012.1
2021-06-21,17.6,12.4,22.0,0.0,237.0,15.9,1012.1
2021-06-22,17.2,14.2,21.5,0.2,308.0,6.7,1015.1
2021-06-23,18.9,14.7,23.4,0.0,28.0,11.6,1018.0
2021-06-24,20.8,13.6,27.8,0.0,47.0,12.1,1020.2
2021-06-25,24.4,17.0,30.6,0.0,23.0,11.2,1018.1
2021-06-26,25.6,19.5,31.9,0.0,210.0,11.9,1013.8
2021-06-27,23.7,18.1,29.2,0.0,235.0,19.9,1012.1
2021-06-28,21.3,14.9,27.3,0.0,300.0,9.0,1015.0
2021-06-29,23.1,16.3,29.4,0.0,320.0,8.2,1015.9
2021-06-30,24.7,17.5,32.2,0.0,260.0,12.8,1014.7
2021-07-01,25.9,18.5,33.0,0.0,228.0,11.2,1015.1
2021-07-02,26.4,18.3,33.6,0.0,255.0,12.3,1015.2
2021-07-03,25.9,18.7,32.3,0.0,245.0,13.9,1014.8
2021-07-04,25.6,18.6,31.7,0.0,251.0,14.2,1014.9
2021-07-05,26.5,19.4,33.3,0.0,250.0,14.9,1013.5
2021-07-06,19.9,15.8,23.9,1.3,247.0,16.8,1013.1
2021-07-07,20.1,13.2,26.5,0.0,302.0,9.8,1016.3
2021-07-08,22.1,15.0,28.4,0.0,39.0,11.4,1021.1
2021-07-09,25.3,17.5,32.6,0.0,68.0,9.6,1019.3
2021-07-10,28.5,20.7,35.7,0.0,150.0,9.4,1015.5
2021-07-11,30.1,22.4,38.0,0.0,306.0,15.1,1012.1
2021-07-12,23.3,18.5,28.2,0.0,282.0,18.4,1012.7
2021-07-13,20.8,14.3,26.6,0.0,46.0,8.5,1019.0
2021-07-14,21.8,14.9,28.2,0.0,42.0,11.3,1018.8
2021-07-15,23.6,16.1,30.8,0.0,50.0,12.4,1017.7
2021-07-16,27.2,18.8,35.3,0.0,14.0,8.7,1016.9
2021-07-17,29.3,21.0,36.9,0.0,10.0,11.1,1015.6
2021-07-18,29.3,22.3,36.2,0.0,14.0,13.0,1013.9
2021-07-19,28.2,21.3,36.0,0.0,350.0,10.6,1012.1
2021-07-20,28.5,22.0,35.7,0.0,269.0,9.5,1012.1
2021-07-21,29.1,22.4,36.3,0.0,219.0,7.0,1015.2
2021-07-22,29.9,23.5,36.8,0.0,201.0,9.9,1015.1
2021-07-23,27.3,20.2,33.5,0.0,224.0,14.8,1011.7
2021-07-24,24.9,18.3,31.7,0.0,258.0,10.2,1011.0
2021-07-25,24.1,17.5,31.0,6.1,297.0,9.6,1010.5
2021-07-26,23.0,17.0,29.6,0.0,19.0,8.7,1012.9
2021-07-27,26.2,19.5,32.7,0.0,207.0,10.0,1012.8
2021-07-28,27.6,20.7,35.6,0.0,295.0,11.9,1011.5
2021-07-29,28.5,22.0,35.7,0.0,196.0,11.2,1011.9
2021-07-30,27.5,19.9,34.1,0.0,245.0,14.9,1011.4
2021-07-31,22.5,17.0,26.5,0.0,300.0,10.7,1012.0
2021-08-01,20.5,13.5,26.6,0.0,46.0,7.6,1015.6
2021-08-02,23.1,16.6,29.8,0.0,22.0,8.9,1013.8
2021-08-03,25.0,18.8,31.8,0.0,222.0,10.2,1014.5
2021-08-04,25.7,21.1,30.4,0.0,309.0,11.9,1014.1
2021-08-05,26.7,18.8,35.0,0.0,291.0,8.6,1014.0
2021-08-06,26.4,19.8,33.1,0.0,264.0,13.0,1009.5
2021-08-07,23.7,18.3,29.5,0.0,263.0,12.8,1008.6
2021-08-08,23.7,18.0,30.6,0.0,352.0,9.9,1013.1
2021-08-09,26.6,21.1,33.2,0.0,162.0,8.5,1014.5
2021-08-10,27.9,22.6,35.6,0.0,129.0,8.2,1014.5
2021-08-11,30.3,23.8,37.4,0.0,50.0,8.3,1015.3
2021-08-12,29.7,23.1,37.3,0.0,193.0,10.4,1016.8
2021-08-13,31.4,24.4,40.3,0.0,293.0,9.4,1018.7
2021-08-14,32.4,26.1,40.7,0.0,216.0,10.6,1017.7
2021-08-15,31.4,24.6,39.8,0.0,261.0,12.9,1015.4
2021-08-16,28.6,22.4,35.8,0.0,23.0,14.8,1016.0
2021-08-17,24.8,17.5,32.6,0.0,41.0,15.6,1019.1
2021-08-18,26.1,19.5,33.8,0.0,22.0,12.0,1015.9
2021-08-19,26.7,20.7,33.5,0.0,311.0,11.8,1012.2
2021-08-20,26.8,21.0,33.9,0.0,219.0,8.8,1013.4
2021-08-21,26.7,19.7,34.5,0.0,235.0,7.0,1016.3
2021-08-22,28.1,21.1,35.7,0.0,259.0,7.9,1017.3
2021-08-23,28.8,23.4,36.9,0.0,45.0,12.7,1015.7
2021-08-24,25.7,20.5,31.9,0.0,88.0,11.7,1013.1
2021-08-25,24.9,19.8,32.0,0.0,130.0,9.0,1012.6
2021-08-26,24.7,20.4,33.1,3.6,182.0,4.7,1014.1
2021-08-27,26.6,20.3,33.8,0.0,244.0,8.3,1013.4
2021-08-28,25.7,18.9,32.8,0.0,252.0,10.5,1013.3
2021-08-29,24.7,18.7,31.3,0.0,270.0,10.3,1012.7
2021-08-30,24.4,19.1,29.7,0.0,233.0,10.5,1012.0
2021-08-31,24.8,19.3,30.9,32.5,94.0,7.6,1014.2
2021-09-01,19.3,16.1,23.4,5.8,108.0,8.3,1016.4
2021-09-02,19.6,15.7,25.7,1.1,193.0,5.2,1017.0
2021-09-03,22.3,16.5,28.3,0.0,283.0,5.3,1016.6
2021-09-04,23.3,17.6,29.9,0.0,159.0,6.1,1015.1
2021-09-05,24.7,19.2,31.1,0.0,110.0,6.8,1016.4
2021-09-06,25.7,21.6,31.3,0.0,67.0,11.5,1018.1
2021-09-07,25.6,20.4,31.4,0.0,177.0,10.0,1015.8
2021-09-08,22.6,18.8,27.1,0.0,243.0,13.9,1014.4
2021-09-09,22.0,18.6,25.9,0.0,249.0,10.5,1015.0
2021-09-10,22.6,18.2,27.3,0.0,262.0,11.2,1016.5
2021-09-11,20.8,16.3,26.3,0.0,256.0,6.7,1017.8
2021-09-12,23.2,17.5,29.8,0.0,41.0,6.7,1015.0
2021-09-13,21.7,18.5,25.8,0.5,235.0,7.5,1015.1
2021-09-14,18.0,15.3,19.6,27.1,109.0,9.3,1014.1
2021-09-15,18.6,15.6,22.9,0.1,187.0,5.9,1014.9
2021-09-16,20.1,16.7,25.2,0.0,24.0,5.0,1017.8
2021-09-17,20.8,15.9,25.7,0.0,328.0,7.9,1016.2
2021-09-18,20.1,15.6,26.2,0.0,301.0,9.0,1014.7
2021-09-19,18.5,13.3,23.8,0.0,43.0,7.8,1019.6
2021-09-20,18.4,13.1,24.7,0.0,31.0,14.3,1020.1
2021-09-21,16.2,10.8,21.7,0.0,47.0,18.0,1022.3
2021-09-22,16.3,13.0,21.0,1.1,47.0,12.5,1020.1
2021-09-23,19.1,14.7,25.0,14.0,59.0,13.5,1017.4
2021-09-24,18.5,16.4,23.3,38.9,64.0,10.2,1016.1
2021-09-25,17.7,14.1,21.1,0.0,208.0,11.6,1017.7
2021-09-26,17.6,12.7,22.7,0.0,238.0,5.6,1021.1
2021-09-27,18.2,12.8,24.7,0.0,219.0,4.3,1021.7
2021-09-28,19.1,13.9,25.1,0.0,326.0,6.4,1020.8
2021-09-29,18.4,13.2,23.7,0.0,20.0,9.0,1024.3
2021-09-30,18.7,15.2,23.7,0.0,59.0,8.1,1024.7
2021-10-01,18.6,14.7,24.6,0.0,333.0,6.3,1020.5
2021-10-02,18.9,13.2,25.1,0.0,280.0,8.8,1015.8
2021-10-03,15.6,12.2,18.3,11.8,251.0,15.0,1011.3
2021-10-04,13.5,9.2,18.7,0.0,299.0,6.9,1020.0
2021-10-05,16.4,11.2,23.1,0.0,263.0,10.2,1020.7
2021-10-06,17.5,13.0,22.7,0.0,38.0,7.1,1023.3
2021-10-07,17.2,11.0,24.5,0.0,45.0,6.2,1021.3
2021-10-08,18.2,11.8,24.8,0.0,22.0,7.1,1018.8
2021-10-09,17.4,12.3,22.6,0.0,59.0,7.5,1019.3
2021-10-10,17.1,13.2,21.9,0.0,44.0,11.9,1020.8
2021-10-11,17.1,13.0,21.8,0.0,46.0,10.6,1021.1
2021-10-12,17.1,12.4,22.2,0.0,68.0,6.4,1019.2
2021-10-13,17.4,11.3,23.6,0.0,49.0,11.9,1018.7
2021-10-14,16.3,11.5,22.2,0.0,45.0,7.4,1021.3
2021-10-15,16.8,11.9,22.9,0.0,341.0,5.5,1019.4
2021-10-16,15.7,11.9,19.9,2.2,45.0,5.5,1017.8
2021-10-17,17.1,13.1,21.4,0.0,355.0,4.6,1018.2
2021-10-18,17.1,12.9,22.0,0.0,58.0,5.2,1022.3
2021-10-19,17.9,14.3,22.8,0.0,70.0,5.5,1024.6
2021-10-20,17.9,13.8,22.8,0.0,132.0,9.3,1021.9
2021-10-21,16.5,12.9,19.8,0.0,328.0,5.7,1018.3
2021-10-22,14.7,11.5,18.7,0.0,40.0,18.4,1019.1
2021-10-23,12.7,8.2,18.1,0.0,53.0,7.8,1022.7
2021-10-24,12.3,7.5,19.0,0.0,347.0,5.8,1022.9
2021-10-25,13.1,8.1,18.9,0.0,57.0,4.7,1021.3
2021-10-26,14.2,10.5,19.2,0.0,44.0,10.0,1022.8
2021-10-27,13.6,8.5,19.0,0.0,140.0,5.5,1022.3
2021-10-28,13.7,9.3,19.0,0.0,251.0,7.2,1017.1
2021-10-29,13.3,12.3,14.8,67.7,206.0,12.1,1012.7
2021-10-30,15.5,13.0,17.6,3.6,229.0,18.5,1007.9
2021-10-31,16.1,14.2,18.7,47.7,235.0,20.4,1011.9
2021-11-01,14.3,10.5,16.9,0.0,271.0,15.3,1012.8
2021-11-02,10.6,8.1,13.0,10.0,245.0,15.1,1013.0
2021-11-03,9.1,6.8,11.8,0.0,286.0,15.5,1009.7
2021-11-04,7.7,4.3,11.5,0.0,338.0,6.3,1015.8
2021-11-05,8.0,4.9,12.0,0.0,11.0,11.0,1023.4
2021-11-06,8.0,4.2,13.1,0.0,19.0,11.9,1027.0
2021-11-07,7.2,2.8,12.9,0.0,354.0,7.7,1025.2
2021-11-08,10.6,4.1,17.7,0.0,343.0,9.3,1020.4
2021-11-09,10.1,4.6,16.0,0.0,35.0,6.8,1018.7
2021-11-10,9.4,5.3,14.8,0.0,16.0,8.3,1019.9
2021-11-11,9.0,4.6,14.5,0.0,353.0,5.0,1019.2
2021-11-12,11.3,7.9,16.9,0.0,29.0,7.4,1018.6
2021-11-13,10.4,5.5,15.5,0.0,23.0,6.9,1019.8
2021-11-14,10.3,5.0,15.8,0.0,31.0,7.5,1019.5
2021-11-15,11.1,7.0,14.4,0.0,3.0,11.7,1019.8
2021-11-16,8.2,4.0,12.6,0.0,14.0,8.1,1020.5
2021-11-17,9.1,5.4,13.8,0.0,38.0,13.6,1022.4
2021-11-18,8.4,5.1,12.2,0.0,54.0,11.6,1026.6
2021-11-19,10.6,7.5,14.7,0.0,61.0,11.5,1027.4
2021-11-20,10.9,9.9,12.4,0.0,37.0,10.7,1023.4
2021-11-21,10.8,7.4,13.6,0.0,322.0,5.9,1016.3
2021-11-22,7.1,4.7,9.5,13.0,34.0,8.9,1011.0
2021-11-23,5.0,3.3,6.7,0.3,121.0,4.1,1012.9
2021-11-24,4.7,2.3,7.5,0.0,304.0,7.1,1014.8
2021-11-25,6.4,3.2,9.3,0.0,301.0,8.8,1010.1
2021-11-26,5.6,2.8,10.2,0.0,293.0,8.4,1012.5
2021-11-27,5.4,2.3,8.6,0.5,276.0,16.2,1009.9
2021-11-28,5.3,1.1,8.3,0.0,279.0,18.9,1017.0
2021-11-29,9.8,5.5,13.2,0.0,272.0,16.6,1019.9
2021-11-30,6.9,3.4,11.9,0.0,8.0,5.1,1027.1
2021-12-01,5.6,0.9,10.6,2.4,256.0,10.8,1021.7
2021-12-02,6.8,3.0,9.4,0.0,309.0,10.4,1016.0
2021-12-03,6.7,2.5,11.8,0.0,275.0,12.7,1024.2
2021-12-04,7.2,2.9,12.0,0.0,248.0,14.6,1023.2
2021-12-05,8.4,5.0,11.4,0.0,262.0,17.2,1022.2
2021-12-06,9.0,5.5,14.2,0.0,260.0,14.0,1025.4
2021-12-07,7.6,4.3,10.8,2.3,232.0,13.5,1020.3
2021-12-08,7.2,5.5,10.2,0.2,267.0,22.6,1015.5
2021-12-09,8.3,5.2,11.9,0.0,243.0,21.5,1021.5
2021-12-10,11.0,7.3,15.1,0.0,256.0,20.7,1019.7
2021-12-11,11.1,7.2,16.3,0.0,271.0,9.3,1023.5
2021-12-12,8.7,5.4,12.9,0.0,21.0,5.2,1027.2
2021-12-13,8.1,4.3,12.8,0.0,33.0,5.9,1026.5
2021-12-14,9.0,4.3,15.5,0.0,30.0,8.0,1026.2
2021-12-15,9.9,5.6,16.3,0.0,33.0,7.5,1025.9
2021-12-16,7.3,2.4,11.5,0.0,44.0,6.7,1028.2
2021-12-17,6.4,2.8,10.9,0.0,45.0,7.6,1028.8
2021-12-18,7.1,3.1,10.3,0.0,41.0,9.5,1029.6
2021-12-19,8.9,6.7,11.6,0.0,53.0,8.0,1026.8
2021-12-20,7.3,4.6,10.1,0.0,41.0,5.2,1023.6
2021-12-21,9.6,7.3,12.8,0.0,49.0,4.4,1021.3
2021-12-22,10.7,7.9,14.1,0.0,143.0,7.2,1020.2
2021-12-23,9.5,7.2,11.9,5.7,143.0,6.9,1020.0
2021-12-24,10.4,9.2,11.7,3.5,192.0,8.0,1013.0
2021-12-25,9.2,8.2,10.6,8.5,177.0,7.3,1008.2
2021-12-26,9.7,8.8,11.7,11.5,241.0,9.6,1012.0
2021-12-27,12.1,10.1,14.3,0.0,240.0,20.4,1014.7
2021-12-28,10.9,8.3,14.6,0.0,243.0,16.2,1022.5
2021-12-29,9.1,7.0,12.6,0.0,36.0,5.0,1027.0
2021-12-30,9.3,4.7,14.9,0.0,33.0,5.3,1026.1
2021-12-31,9.7,5.0,15.5,0.0,22.0,6.0,1028.1
2022-01-01,10.1,5.5,16.7,0.0,21.0,6.1,1028.6
2022-01-02,9.5,5.1,14.5,0.0,33.0,4.6,1029.7
2022-01-03,9.1,5.6,13.8,0.0,235.0,5.6,1026.7
2022-01-04,7.4,5.2,12.1,7.3,232.0,14.2,1016.4
2022-01-05,5.9,4.3,8.9,5.0,290.0,14.0,1019.5
2022-01-06,4.1,1.1,7.6,0.0,262.0,5.8,1021.9
2022-01-07,4.8,0.3,10.9,0.0,342.0,7.3,1028.0
2022-01-08,3.4,-0.2,7.8,0.0,241.0,6.6,1029.9
2022-01-09,8.8,2.8,13.2,0.0,262.0,18.2,1023.8
2022-01-10,11.5,6.9,15.5,0.0,310.0,11.2,1021.9
2022-01-11,9.2,5.3,14.4,0.0,24.0,11.0,1025.7
2022-01-12,7.3,4.3,11.1,0.0,31.0,9.6,1029.4
2022-01-13,5.6,2.4,8.9,0.0,60.0,8.1,1034.1
2022-01-14,4.4,1.0,8.2,0.0,43.0,7.0,1033.9
2022-01-15,3.9,-0.1,8.2,0.0,39.0,5.3,1030.5
2022-01-16,3.9,-0.5,8.8,0.0,39.0,5.0,1031.8
2022-01-17,4.8,0.4,10.3,0.0,43.0,6.2,1033.4
2022-01-18,5.8,0.5,12.0,0.0,36.0,5.1,1031.9
2022-01-19,6.0,1.0,12.0,0.0,34.0,5.6,1031.0
2022-01-20,6.9,0.7,12.5,0.0,33.0,9.0,1029.5
2022-01-21,4.9,1.0,8.9,0.0,32.0,10.7,1027.9
2022-01-22,5.0,1.2,9.3,0.0,37.0,10.4,1030.8
2022-01-23,5.8,2.4,9.3,0.0,49.0,8.5,1028.1
2022-01-24,6.6,4.0,8.5,0.0,40.0,7.9,1028.8
2022-01-25,7.9,4.3,10.4,0.0,62.0,8.8,1031.7
2022-01-26,6.4,2.6,10.4,0.0,48.0,8.6,1030.7
2022-01-27,7.7,3.3,12.9,0.0,40.0,9.0,1029.8
2022-01-28,8.1,3.6,14.2,0.0,36.0,10.5,1032.1
2022-01-29,8.8,2.3,15.5,0.0,34.0,9.2,1033.8
2022-01-30,8.9,3.6,16.0,0.0,27.0,6.0,1030.1
2022-01-31,8.1,1.2,15.8,0.0,35.0,6.5,1028.2
2022-02-01,10.7,5.3,16.6,0.0,23.0,15.5,1030.0
2022-02-02,10.6,4.6,18.6,0.0,9.0,7.5,1028.1
2022-02-03,10.1,4.6,16.4,0.0,322.0,6.5,1023.1
2022-02-04,9.6,6.5,13.2,0.0,269.0,5.0,1022.5
2022-02-05,9.8,6.6,14.3,0.0,39.0,15.1,1025.3
2022-02-06,7.8,3.6,13.2,0.0,33.0,9.3,1029.3
2022-02-07,9.3,2.8,16.8,0.0,41.0,11.0,1030.4
2022-02-08,10.2,5.2,15.7,0.0,59.0,9.7,1030.6
2022-02-09,9.7,5.2,14.8,0.0,59.0,6.3,1030.2
2022-02-10,9.3,3.7,15.5,0.0,12.0,5.6,1027.7
2022-02-11,10.8,5.2,16.7,0.0,17.0,6.7,1025.7
2022-02-12,10.5,6.9,14.8,0.0,92.0,7.0,1024.0
2022-02-13,9.7,6.6,13.2,1.0,222.0,13.7,1020.1
2022-02-14,8.1,5.1,11.9,0.0,278.0,16.3,1019.6
2022-02-15,7.3,2.1,12.8,0.0,273.0,9.6,1028.0
2022-02-16,9.4,4.7,14.8,0.0,292.0,9.8,1027.9
2022-02-17,10.5,4.8,16.9,0.0,152.0,5.5,1026.7
2022-02-18,11.8,5.6,18.1,0.0,21.0,6.2,1018.8
2022-02-19,9.8,5.5,12.9,0.0,47.0,17.9,1022.3
2022-02-20,7.8,1.9,14.1,0.0,39.0,8.2,1029.5
2022-02-21,11.0,4.6,17.5,0.0,25.0,9.0,1028.7
2022-02-22,12.5,5.5,19.5,0.0,36.0,9.6,1029.3
2022-02-23,12.1,6.6,17.9,0.0,51.0,8.3,1024.1
2022-02-24,11.3,6.6,16.1,0.3,54.0,7.0,1020.7
2022-02-25,8.9,6.6,11.0,3.9,44.0,16.5,1024.7
2022-02-26,8.4,6.7,9.6,3.4,76.0,10.2,1022.8
2022-02-27,9.4,7.1,13.1,0.1,81.0,5.8,1023.4
2022-02-28,10.7,5.5,16.5,0.0,79.0,6.5,1026.0
2022-03-01,11.3,4.8,17.2,0.0,266.0,7.8,1025.3
2022-03-02,12.0,8.1,15.9,0.0,269.0,11.2,1022.3
2022-03-03,8.5,5.5,10.7,18.2,279.0,7.4,1017.1
2022-03-04,8.9,5.5,13.2,0.0,17.0,19.5,1018.4
2022-03-05,7.5,3.6,12.2,0.0,38.0,7.8,1018.4
2022-03-06,7.7,3.7,11.1,5.9,49.0,12.2,1015.4
2022-03-07,7.1,4.4,11.1,2.8,108.0,10.1,1014.8
2022-03-08,8.3,5.5,12.5,0.0,224.0,11.1,1017.5
2022-03-09,8.8,4.3,13.0,0.0,192.0,6.7,1021.2
2022-03-10,10.8,7.9,14.8,2.7,186.0,7.5,1019.5
2022-03-11,9.2,7.3,13.0,6.2,221.0,15.0,1014.1
2022-03-12,8.4,4.2,12.5,0.7,248.0,13.2,1015.7
2022-03-13,9.4,4.7,13.4,9.7,227.0,11.5,1013.4
2022-03-14,7.6,6.1,11.7,13.4,61.0,13.9,1010.5
2022-03-15,12.9,8.1,19.9,1.1,48.0,15.4,1012.7
2022-03-16,12.7,8.5,17.5,0.0,37.0,12.7,1014.5
2022-03-17,10.9,8.6,12.7,0.2,33.0,20.5,1021.0
2022-03-18,10.5,7.4,13.8,0.0,58.0,13.0,1024.5
2022-03-19,10.7,7.8,13.7,0.0,75.0,9.4,1024.6
2022-03-20,11.0,8.8,13.8,6.7,103.0,14.6,1021.8
2022-03-21,9.9,7.2,13.8,25.4,130.0,13.1,1020.1
2022-03-22,9.4,7.9,11.8,1.2,135.0,18.0,1021.6
2022-03-23,8.8,6.4,11.9,1.8,84.0,13.7,1021.5
2022-03-24,9.3,7.2,11.6,6.2,48.0,16.6,1019.4
2022-03-25,10.2,8.3,12.7,4.4,35.0,14.7,1018.1
2022-03-26,9.9,8.0,13.0,0.0,56.0,11.4,1018.5
2022-03-27,11.4,8.6,13.8,0.0,85.0,8.3,1022.9
2022-03-28,11.7,7.4,16.9,0.0,73.0,8.8,1020.8
2022-03-29,12.8,9.9,17.3,7.4,46.0,5.2,1009.9
2022-03-30,10.8,7.8,12.0,1.0,14.0,8.6,1005.2
2022-03-31,9.2,5.8,13.8,0.8,298.0,11.3,1006.6
2022-04-01,7.1,3.6,11.2,0.1,346.0,13.7,1015.3
2022-04-02,5.7,2.3,11.1,0.0,15.0,11.8,1020.5
2022-04-03,5.7,0.9,11.1,0.0,44.0,14.5,1017.7
2022-04-04,5.9,0.1,12.5,0.0,45.0,18.8,1016.1
2022-04-05,6.7,3.8,11.6,0.0,10.0,10.8,1015.6
2022-04-06,7.3,3.9,17.0,0.0,240.0,9.0,1015.5
2022-04-07,11.4,6.7,19.8,0.0,244.0,14.5,1019.4
2022-04-08,10.5,7.1,16.5,0.0,243.0,16.5,1019.4
2022-04-09,12.2,9.4,18.1,0.0,244.0,11.9,1018.0
2022-04-10,14.0,10.4,22.5,0.0,122.0,11.3,1014.5
2022-04-11,14.1,9.3,22.7,4.3,157.0,13.5,1008.1
2022-04-12,11.4,8.5,15.7,4.1,225.0,10.4,1009.3
2022-04-13,11.6,6.0,19.2,0.0,353.0,9.5,1012.9
2022-04-14,14.0,10.9,21.4,0.0,33.0,11.3,1017.8
2022-04-15,15.9,10.5,24.2,0.0,23.0,6.8,1021.1
2022-04-16,17.5,11.5,26.4,0.0,2.0,8.3,1020.8
2022-04-17,17.3,11.9,25.5,0.0,33.0,5.8,1018.0
2022-04-18,18.6,13.1,25.8,0.0,6.0,12.0,1013.6
2022-04-19,12.8,6.0,19.3,15.3,17.0,17.3,1010.6
2022-04-20,8.6,4.2,13.3,0.7,6.0,19.3,1008.0
2022-04-21,9.9,4.9,17.2,1.3,236.0,8.0,1008.9
2022-04-22,8.7,6.0,10.9,22.8,205.0,16.6,1001.8
2022-04-23,8.1,5.1,12.1,1.9,241.0,22.9,1002.7
2022-04-24,10.2,4.7,17.7,0.1,240.0,9.8,1012.2
2022-04-25,12.3,8.1,20.7,0.0,90.0,6.1,1012.6
2022-04-26,13.9,11.5,22.5,8.9,114.0,8.4,1012.4
2022-04-27,12.6,10.8,17.5,1.1,211.0,4.3,1015.5
2022-04-28,11.9,9.8,17.2,2.1,42.0,9.3,1019.8
2022-04-29,15.0,11.0,22.7,0.0,43.0,9.8,1024.5
2022-04-30,16.0,11.9,23.1,0.0,346.0,7.0,1022.1
2022-05-01,16.9,12.9,25.5,0.0,321.0,7.6,1017.8
2022-05-02,14.2,12.0,19.4,2.2,8.0,10.5,1011.2
2022-05-03,13.3,11.1,17.5,2.6,50.0,17.3,1011.8
2022-05-04,14.3,10.2,20.2,0.0,42.0,15.7,1016.1
2022-05-05,14.9,10.6,23.4,0.0,27.0,8.7,1021.3
2022-05-06,15.3,10.2,23.8,0.0,30.0,10.8,1022.9
2022-05-07,16.4,10.4,24.2,0.0,38.0,12.3,1021.6
2022-05-08,17.9,12.6,26.6,0.0,36.0,9.3,1019.9
2022-05-09,19.4,13.7,27.5,0.0,56.0,8.2,1020.3
2022-05-10,20.5,14.3,29.0,0.0,108.0,6.0,1020.8
2022-05-11,22.4,16.2,29.5,0.0,117.0,7.6,1017.7
2022-05-12,21.7,16.8,27.2,0.0,131.0,9.0,1017.6
2022-05-13,21.9,15.3,29.2,0.0,331.0,6.7,1019.1
2022-05-14,21.0,17.5,27.9,0.8,55.0,7.1,1016.4
2022-05-15,20.4,16.2,25.3,0.0,226.0,14.0,1015.4
2022-05-16,19.2,13.3,26.8,0.0,243.0,9.1,1019.4
2022-05-17,20.8,13.7,28.7,0.0,258.0,8.2,1019.8
2022-05-18,23.0,16.4,31.8,0.0,343.0,8.3,1016.9
